2025-12-01 00:38:38,003 INFO  com.Proyecto_JS.ProyectoJS.config.StartupLogger - Aplicación iniciada y logging configurado correctamente
2025-12-01 00:38:38,379 WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-12-01 00:38:38,467 INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2025-12-01 00:38:38,715 INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6a374ea3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1fb9c96c, org.springframework.security.web.context.SecurityContextHolderFilter@6f4db6ec, org.springframework.security.web.header.HeaderWriterFilter@6c9dfc63, org.springframework.security.web.csrf.CsrfFilter@40f15a76, org.springframework.security.web.authentication.logout.LogoutFilter@4611f73c, com.Proyecto_JS.ProyectoJS.jwt.JwtAuthenticationFilter@2f0d8102, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6ed08e18, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@29f5374a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@76efecec, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@75f324cd, org.springframework.security.web.session.SessionManagementFilter@3b29e7bc, org.springframework.security.web.access.ExceptionTranslationFilter@33271c24, org.springframework.security.web.access.intercept.AuthorizationFilter@7070a168]
2025-12-01 00:38:39,038 INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-12-01 00:38:39,058 INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-01 00:38:39,092 INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2025-12-01 00:38:39,106 INFO  com.Proyecto_JS.ProyectoJS.ProyectoJsApplication - Started ProyectoJsApplication in 6.901 seconds (process running for 7.394)
2025-12-01 00:41:36,066 INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-01 00:41:36,066 INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-01 00:41:36,069 INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-12-01 00:41:36,179 WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: Required request body is missing: public org.springframework.http.ResponseEntity<?> com.Proyecto_JS.ProyectoJS.controller.api.AuthApiController.login(com.Proyecto_JS.ProyectoJS.dto.LoginRequest)]
2025-12-01 01:12:33,804 INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 2 class path changes (2 additions, 0 deletions, 0 modifications)
2025-12-01 01:12:33,828 INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2025-12-01 01:12:33,849 INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-12-01 01:12:33,872 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-12-01 01:12:33,886 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-12-01 01:12:34,179 INFO  com.Proyecto_JS.ProyectoJS.ProyectoJsApplication - Starting ProyectoJsApplication using Java 21 with PID 21936 (C:\Users\israe\OneDrive\Pictures\GIT BIBLIO ISRA\SistemaDeComercializacionConManejoDeSucursales\ProyectoBIB\target\classes started by israe in c:\Users\israe\OneDrive\Pictures\GIT BIBLIO ISRA\SistemaDeComercializacionConManejoDeSucursales)
2025-12-01 01:12:34,180 INFO  com.Proyecto_JS.ProyectoJS.ProyectoJsApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-01 01:12:34,716 INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-12-01 01:12:34,797 INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 80 ms. Found 11 JPA repository interfaces.
2025-12-01 01:12:34,962 INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-12-01 01:12:34,963 INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-01 01:12:34,964 INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-01 01:12:34,964 INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.33]
2025-12-01 01:12:34,995 INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
